gap,coverage,effective_coverage,covered_by,icr,ccr,loc,funcs,branches,mutations,io_calls,logs,spans,metrics,path
1.4520,0.0896,0.0896,,1.5948,0.1429,195,7,26,21,0,1,0,0,pkg/dataobj/internal/dataset/column_reader.go
1.4514,0.4079,0.4079,,2.4514,1.0000,130,2,22,13,0,2,0,0,pkg/querytee/goldfish/comparator.go
1.4464,0.0000,0.0000,,1.4464,0.0000,233,10,45,15,0,0,0,0,pkg/storage/bloom/v1/ast_extractor.go
1.4464,0.0000,0.0000,,1.4464,0.0000,140,4,18,6,0,0,0,0,pkg/engine/internal/planner/physical/rule_aggregation_split.go
1.4461,0.0000,0.0000,,1.4461,0.0000,78,5,16,12,0,0,0,0,pkg/logql/syntax/test_utils.go
1.4453,0.0000,0.0000,,1.4453,0.0000,99,4,26,3,0,0,0,0,operator/internal/handlers/internal/gateway/tls.go
1.4437,0.0000,0.0000,,1.4437,0.0000,71,3,11,6,0,0,0,0,pkg/querier/queryrange/queryrangebase/util.go
1.4370,0.0000,0.0000,,1.4370,0.0000,265,9,30,20,0,0,0,0,operator/internal/manifests/openshift/configure.go
1.4340,0.0000,0.0000,,1.4340,0.0000,141,3,33,0,0,0,0,0,pkg/dataobj/internal/arrowconv/arrowconv.go
1.4326,0.0000,0.0000,,1.4326,0.0000,95,4,12,10,0,0,0,0,operator/internal/manifests/proxy_env.go
1.4320,0.0000,0.0000,,1.4320,0.0000,208,8,25,19,0,0,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/head_wal.go
1.4301,0.0000,0.0000,,1.4301,0.0000,108,4,13,9,0,0,0,0,pkg/dataobj/index/label_postings_calculation.go
1.4295,0.1128,0.1128,,1.6113,0.1818,277,11,47,29,0,2,0,0,pkg/logql/test_utils.go
1.4286,0.3836,0.3836,,2.3175,0.8889,399,9,75,60,0,8,0,0,pkg/logql/log/logfmt/logfmtexpr.y.go
1.4227,0.0000,0.0000,,1.4227,0.0000,43,2,7,4,0,0,0,0,pkg/engine/internal/planner/physical/rule_limit_pushdown.go
1.4144,0.2820,0.2820,,1.9700,0.5556,416,9,61,28,2,5,0,0,pkg/logql/bench/metadata.go
1.4118,0.0000,0.0000,,1.4118,0.0000,131,4,34,1,0,0,0,0,pkg/dataobj/sections/pointers/convert.go
1.3964,0.0000,0.0000,,1.3964,0.0000,86,4,7,16,0,0,0,0,pkg/dataobj/tools/stats.go
1.3899,0.2357,0.2357,,1.8185,0.4286,333,7,33,28,0,3,0,0,pkg/dataobj/explorer/inspect.go
1.3897,0.0000,0.0000,,1.3897,0.0000,89,4,13,8,0,0,0,0,pkg/util/cfg/flag.go
1.3897,0.0000,0.0000,,1.3897,0.0000,113,4,13,8,0,0,0,0,pkg/dataobj/index/stats_calculation.go
1.3826,0.0000,0.0000,,1.3826,0.0000,47,1,1,6,0,0,0,0,pkg/logql/sketch/hash.go
1.3809,0.0000,0.0000,,1.3809,0.0000,90,3,18,2,0,0,0,0,operator/internal/status/components.go
1.3706,0.0454,0.0454,,1.4358,0.0652,829,46,152,103,0,3,0,0,pkg/logql/syntax/serialize.go
1.3658,0.0000,0.0000,,1.3658,0.0000,153,10,32,19,0,0,0,0,pkg/storage/stores/series/series_store_utils.go
1.3620,0.4947,0.4947,,2.6953,1.3333,206,3,41,26,0,4,0,0,pkg/logql/bench/cmd/stream/main.go
1.3612,0.3147,0.3147,,1.9862,0.6250,815,24,193,75,0,15,0,0,pkg/push/types.go
1.3569,0.0000,0.0000,,1.3569,0.0000,74,2,19,0,0,0,0,0,pkg/engine/internal/types/aggregations.go
1.3547,0.0000,0.0000,,1.3547,0.0000,104,2,6,4,0,0,0,0,operator/internal/manifests/openshift/credentialsrequest.go
1.3547,0.0000,0.0000,,1.3547,0.0000,56,2,6,4,0,0,0,0,pkg/logql/bench/k6_types.go
1.3547,0.0000,0.0000,,1.3547,0.0000,44,1,3,2,0,0,0,0,pkg/engine/internal/deletion/deletion.go
1.3528,0.1457,0.1457,,1.5836,0.2308,401,13,61,28,0,3,0,0,pkg/engine/internal/executor/range_aggregation.go
1.3509,0.0000,0.0000,,1.3509,0.0000,179,3,7,8,0,0,0,0,operator/api/loki/v1beta1/alertingrule_types.go
1.3494,0.0000,0.0000,,1.3494,0.0000,124,6,19,11,0,0,0,0,pkg/storage/config/table_provisioning.go
1.3387,0.0888,0.0888,,1.4691,0.1304,604,23,116,31,0,3,0,0,tools/doc-generator/parse/parser.go
1.3340,0.0000,0.0000,,1.3340,0.0000,52,2,4,6,0,0,0,0,operator/internal/manifests/internal/alerts/build.go
1.3338,0.0000,0.0000,,1.3338,0.0000,44,2,9,2,0,0,0,0,pkg/util/allowed_tenants.go
1.3306,0.0000,0.0000,,1.3306,0.0000,50,2,7,3,0,0,0,0,operator/internal/manifests/openshift/internal/dashboards/build.go
1.3306,0.0000,0.0000,,1.3306,0.0000,72,2,7,3,0,0,0,0,operator/internal/handlers/internal/gateway/tenant_configsecret.go
1.3290,0.4294,0.4294,,2.3290,1.0000,243,6,38,56,0,6,0,0,pkg/querier/queryrange/stats.go
1.3289,0.4294,0.4294,,2.3289,1.0000,139,2,20,11,0,2,0,0,pkg/logql/bench/discover/pkg/validate.go
1.3288,0.0000,0.0000,,1.3288,0.0000,68,1,9,0,0,0,0,0,operator/internal/config/managed_auth.go
1.3277,0.0000,0.0000,,1.3277,0.0000,66,2,12,1,0,0,0,0,pkg/engine/internal/executor/parse_logfmt.go
1.3181,0.0000,0.0000,,1.3181,0.0000,80,4,10,9,0,0,0,0,operator/internal/certrotation/signer.go
1.3145,0.2459,0.2459,,1.7431,0.4286,209,7,29,27,0,3,0,0,pkg/ingester/wal/encoding.go
1.3103,0.0983,0.0983,,1.4531,0.1429,115,7,31,11,0,1,0,0,operator/internal/validation/openshift/common.go
1.3086,0.0000,0.0000,,1.3086,0.0000,124,7,16,17,0,0,0,0,pkg/bloomgateway/util.go
1.3064,0.0000,0.0000,,1.3064,0.0000,60,3,5,10,0,0,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/index/postingsstats.go
1.3063,0.0651,0.0651,,1.3972,0.0909,486,22,74,43,0,0,0,2,pkg/pattern/drain/drain.go
1.3047,0.0000,0.0000,,1.3047,0.0000,39,1,1,5,0,0,0,0,operator/internal/manifests/openshift/otlp/otlp.go
1.2986,0.1335,0.1335,,1.4986,0.2000,110,5,18,12,0,1,0,0,pkg/kafka/config.go
1.2984,0.0000,0.0000,,1.2984,0.0000,187,12,44,15,0,0,0,0,pkg/compute/internal/computetest/scanner.go
1.2969,0.0000,0.0000,,1.2969,0.0000,175,7,27,8,0,0,0,0,pkg/util/arrowtest/arrowtest.go
1.2968,0.0000,0.0000,,1.2968,0.0000,233,13,33,27,0,0,0,0,pkg/storage/stores/shipper/indexshipper/boltdb/compactor/index.go
1.2953,0.0000,0.0000,,1.2953,0.0000,95,3,9,5,0,0,0,0,pkg/canary/writer/writer.go
1.2952,0.0355,0.0355,,1.3428,0.0476,438,21,58,45,0,1,0,0,pkg/ingester/index/index.go
1.2900,0.0000,0.0000,,1.2900,0.0000,154,3,6,8,0,0,0,0,operator/api/loki/v1beta1/recordingrule_types.go
1.2900,0.0000,0.0000,,1.2900,0.0000,41,3,6,8,0,0,0,0,pkg/logql/log/vector.go
1.2869,0.0000,0.0000,,1.2869,0.0000,464,19,61,28,0,0,0,0,pkg/engine/compat.go
1.2802,0.0567,0.0567,,1.3571,0.0769,325,13,43,23,0,1,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/multi_file_index.go
1.2789,0.3088,0.3088,,1.8503,0.5714,233,7,40,24,0,4,0,0,pkg/engine/internal/executor/streams_view.go
1.2788,0.0000,0.0000,,1.2788,0.0000,53,2,8,2,0,0,0,0,operator/internal/manifests/internal/rules/marshal.go
1.2788,0.0000,0.0000,,1.2788,0.0000,26,1,4,1,0,0,0,0,pkg/querier/queryrange/ingester_query_window.go
1.2777,0.0000,0.0000,,1.2777,0.0000,36,2,5,4,0,0,0,0,pkg/pattern/iter/batch.go
1.2761,0.0000,0.0000,,1.2761,0.0000,150,5,29,2,0,0,0,0,pkg/engine/internal/planner/physical/rule_parallel_pushdown.go
1.2704,0.0571,0.0571,,1.3473,0.0769,189,13,25,42,0,1,0,0,pkg/engine/internal/planner/logical/format_tree.go
1.2695,0.1361,0.1361,,1.4695,0.2000,1648,80,258,203,0,16,0,0,pkg/chunkenc/memchunk.go
1.2666,0.0000,0.0000,,1.2666,0.0000,62,2,4,5,0,0,0,0,pkg/dataobj/internal/util/bufpool/bucket.go
1.2665,0.0000,0.0000,,1.2665,0.0000,434,14,41,22,0,0,0,0,pkg/xcap/summary.go
1.2655,0.1916,0.1916,,1.5655,0.3000,343,10,46,21,0,0,0,3,pkg/pattern/stream.go
1.2594,0.2842,0.2842,,1.7594,0.5000,130,2,21,2,0,1,0,0,pkg/engine/internal/executor/filter.go
1.2544,0.1459,0.1459,,1.4686,0.2143,377,14,49,32,0,3,0,0,pkg/chunkenc/symbols.go
1.2538,0.0933,0.0933,,1.3828,0.1290,653,31,107,56,0,4,0,0,pkg/loghttp/query.go
1.2430,0.1827,0.1827,,1.5208,0.2778,514,18,75,38,0,2,1,2,pkg/storage/store.go
1.2326,0.1686,0.1686,,1.4826,0.2500,106,4,28,3,0,1,0,0,pkg/engine/internal/executor/column.go
1.2315,0.2024,0.2024,,1.5440,0.3125,702,32,156,58,0,10,0,0,pkg/logql/log/parser.go
1.2240,0.0000,0.0000,,1.2240,0.0000,160,3,13,2,0,0,0,0,operator/internal/manifests/options.go
1.2150,0.3450,0.3450,,1.8550,0.6400,783,25,165,72,0,12,4,0,pkg/engine/internal/planner/logical/planner.go
1.2131,0.1709,0.1709,,1.4631,0.2500,126,4,14,9,0,1,0,0,pkg/bloomgateway/resolver.go
1.2127,0.0000,0.0000,,1.2127,0.0000,34,2,2,8,0,0,0,0,pkg/storage/bucket/azure/bucket_client.go
1.2095,0.0000,0.0000,,1.2095,0.0000,99,4,12,5,0,0,0,0,pkg/engine/internal/executor/batching.go
1.2095,0.1552,0.1552,,1.4317,0.2222,222,9,35,16,0,2,0,0,pkg/storage/lazy_chunk.go
1.2090,0.4527,0.4527,,2.2090,1.0000,126,3,38,9,0,3,0,0,operator/internal/handlers/internal/networkpolicy/service.go
1.1985,0.3468,0.3468,,1.8349,0.6364,805,22,175,46,0,14,0,0,pkg/dataobj/internal/dataset/row_reader.go
1.1982,0.0000,0.0000,,1.1982,0.0000,124,5,8,13,0,0,0,0,pkg/storage/bloom/v1/test_util.go
1.1971,0.1927,0.1927,,1.4828,0.2857,156,7,22,19,0,2,0,0,pkg/storage/bloom/v1/index_builder.go
1.1962,0.0000,0.0000,,1.1962,0.0000,61,3,10,3,0,0,0,0,pkg/util/pool/bytesbuffer.go
1.1921,0.0000,0.0000,,1.1921,0.0000,83,5,5,19,0,0,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/sharding/sharding.go
1.1906,0.4565,0.4565,,2.1906,1.0000,873,16,108,102,0,16,0,0,pkg/loki/loki.go
1.1857,0.0815,0.0815,,1.2909,0.1053,307,19,56,32,0,0,0,2,pkg/pattern/drain/line_tokenizer.go
1.1843,0.1234,0.1234,,1.3509,0.1667,211,6,7,30,0,1,0,0,clients/pkg/logentry/stages/stage.go
1.1841,0.0000,0.0000,,1.1841,0.0000,103,7,13,15,0,0,0,0,clients/pkg/logentry/stages/inspector.go
1.1840,0.2658,0.2658,,1.6125,0.4286,246,7,26,22,0,0,3,0,pkg/querier/queryrange/downstreamer.go
1.1803,0.0316,0.0316,,1.2188,0.0385,690,26,102,21,0,1,0,0,pkg/engine/internal/planner/physical/planner.go
1.1776,0.0000,0.0000,,1.1776,0.0000,64,3,8,4,0,0,0,0,pkg/loghttp/series.go
1.1747,0.0000,0.0000,,1.1747,0.0000,315,14,38,18,0,0,0,0,pkg/engine/internal/util/queue/fair/fair.go
1.1693,0.0000,0.0000,,1.1693,0.0000,77,5,8,12,0,0,0,0,pkg/chunkenc/variants.go
1.1687,0.1190,0.1190,,1.3266,0.1579,495,19,31,68,0,3,0,0,pkg/compactor/deletion/delete_requests_store_sqlite.go
1.1679,0.0789,0.0789,,1.2679,0.1000,211,10,29,16,0,1,0,0,pkg/ingester/index/bitprefix.go
1.1667,0.2222,0.2222,,1.5000,0.3333,98,3,9,9,0,1,0,0,pkg/dataobj/sections/stats/encode_columnar.go
1.1646,0.0000,0.0000,,1.1646,0.0000,145,8,19,12,0,0,0,0,pkg/storage/bloom/v1/bloom_querier.go
1.1627,0.0000,0.0000,,1.1627,0.0000,22,0,0,9,0,0,0,0,pkg/util/constants/levels.go
1.1624,0.1094,0.1094,,1.3053,0.1429,347,14,55,16,0,2,0,0,pkg/storage/chunk/chunk.go
1.1619,0.1901,0.1901,,1.4347,0.2727,311,11,37,24,0,3,0,0,pkg/dataobj/sections/logs/table.go
1.1606,0.3265,0.3265,,1.7231,0.5625,595,16,103,33,0,6,0,3,pkg/logql/shardmapper.go
1.1605,0.1171,0.1171,,1.3143,0.1538,239,13,39,23,0,2,0,0,pkg/dataobj/sections/logs/table_merge.go
1.1604,0.0000,0.0000,,1.1604,0.0000,110,6,13,10,0,0,0,0,pkg/engine/internal/planner/physical/node_scanset.go
1.1565,0.1474,0.1474,,1.3565,0.2000,306,10,34,17,0,2,0,0,pkg/querier/queryrange/engine_router.go
1.1560,0.4090,0.4090,,1.9560,0.8000,212,5,34,18,0,4,0,0,pkg/engine/internal/executor/vector_aggregate.go
1.1556,0.0761,0.0761,,1.2508,0.0952,440,21,68,27,0,2,0,0,pkg/querier/multi_tenant_querier.go
