score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
6.7506,759,8.24,8.24,1.0000,1,3,EFCore/Metadata/Conventions/InversePropertyAttributeConvention.cs
6.7372,1175,4.41,4.41,1.0000,1,10,EFCore.Design/Query/Internal/CSharpToLinqTranslator.cs
6.6269,697,7.71,7.71,1.0000,1,8,EFCore.Cosmos/Query/Internal/CosmosShapedQueryCompilingExpressionVisitor.CosmosProjectionBindingRemovingExpressionVisitorBase.cs
6.5058,562,8.82,8.82,1.0000,1,10,EFCore.Cosmos/Storage/Internal/CosmosDatabaseWrapper.cs
6.4821,923,2.39,2.39,0.5035,2,27,EFCore.Cosmos/Storage/Internal/CosmosClientWrapper.cs
6.4620,202,31.00,31.00,1.0000,1,1,EFCore.Relational/Metadata/Internal/RelationalKeyExtensions.cs
6.4256,681,7.60,7.60,1.0000,1,8,EFCore.Cosmos/Query/Internal/CosmosProjectionBindingExpressionVisitor.cs
6.3085,896,5.48,5.48,1.0000,1,9,EFCore.SqlServer/Query/Internal/SqlServerQuerySqlGenerator.cs
6.1800,260,23.00,23.00,1.0000,1,1,EFCore/Storage/TypeMappingSource.cs
6.1576,3986,1.27,1.27,1.0000,1,7,EFCore.Relational/Properties/RelationalStrings.Designer.cs
6.1165,1158,4.46,4.46,1.0000,1,6,EFCore.InMemory/Query/Internal/InMemoryQueryExpression.cs
5.8320,98,59.00,59.00,1.0000,1,0,EFCore.Cosmos/Query/Internal/Translators/CosmosMathTranslator.cs
5.7827,2069,2.32,2.32,0.4452,2,5,EFCore/DbContext.cs
5.7243,946,4.73,4.73,1.0000,1,8,EFCore/Query/ExpressionPrinter.cs
5.6660,1409,3.56,3.56,1.0000,1,4,EFCore/ChangeTracking/Internal/StateManager.cs
5.6192,610,6.50,6.50,0.5831,7,8,EFCore.Design/Scaffolding/Internal/CSharpEntityTypeGenerator.cs
5.5904,791,6.62,6.62,1.0000,1,2,EFCore/Internal/EntityFinder.cs
5.4283,1686,2.92,2.92,1.0000,1,3,EFCore/Metadata/Internal/Model.cs
5.4087,516,9.22,9.22,1.0000,1,4,EFCore/Metadata/Conventions/ForeignKeyAttributeConvention.cs
5.4065,1741,2.82,2.82,1.0000,1,3,EFCore.Relational/Query/Internal/BufferedDataReader.cs
5.3163,1568,2.72,2.72,0.6084,10,3,EFCore.Relational/Diagnostics/Internal/RelationalCommandDiagnosticsLogger.cs
5.1716,1435,3.36,3.36,1.0000,1,2,EFCore/Metadata/Internal/ForeignKey.cs
5.1007,938,4.16,4.16,0.5915,4,6,EFCore.Sqlite.Core/Migrations/SqliteMigrationsSqlGenerator.cs
5.0868,709,5.20,5.20,1.0000,1,9,EFCore.Relational/Query/RelationalShapedQueryCompilingExpressionVisitor.cs
5.0849,667,4.62,4.62,1.0000,1,13,EFCore.Design/Design/Internal/DbContextOperations.cs
5.0042,875,3.43,3.43,1.0000,1,13,Microsoft.Data.Sqlite.Core/SqliteConnection.cs
4.8900,878,5.00,5.00,1.0000,1,3,EFCore/Metadata/Internal/ElementType.cs
4.8110,318,14.50,14.50,1.0000,1,1,EFCore.Cosmos/Query/Internal/CosmosReadItemAndPartitionKeysExtractor.cs
4.7840,689,6.00,6.00,1.0000,1,4,EFCore.Sqlite.Core/Query/Internal/SqliteQueryableMethodTranslatingExpressionVisitor.cs
4.7500,455,10.00,10.00,1.0000,1,1,EFCore/Metadata/Internal/InternalSkipNavigationBuilder.cs
4.7190,313,13.00,13.00,1.0000,1,4,EFCore.SqlServer/Query/Internal/SqlServerJsonPostprocessor.cs
4.7189,1668,2.44,2.44,1.0000,1,4,EFCore.Relational/Migrations/MigrationsSqlGenerator.cs
